name,language,genre,release_date,runtime,cbfc_rating,budget,box_office_collection_worldwide,verdict,actors,music,director,writer,producer,subtitle_path,data_path
Boys,ta,"['Comedy','Drama','Musical']",29-08-2003,172,UA,60000000,157500000,Above Average,"['Siddharth', ""Genelia D'Souza"", 'Bharath Srinivasan', 'Nakul', 'Vivek', 'Senthil', 'Janaki Sabesh', 'Solomon Pappaiah', 'Anita Ratnam', 'Subhashini', 'Ilavarasu', 'Chitti Babu', 'A. V. Ramanan', 'Raviprakash', 'Kalairani', 'Manikandan', 'Sindhuri', 'Bhuvaneswari', 'Manobala', 'Sathyan Sivakumar', 'Ramji', 'Delhi Kumar', 'A. C. Murali Mohan', 'Suryakanth', 'Rathi Arumugam']","['A. R. Rahman', 'Adnan Sami', 'Lucky Ali', 'Chithra Iyer', 'Clinton Cerejo', 'Sadhana Sargam', 'Sunitha Sarathy', 'Karthik', 'Tippu', 'Chinmayi Sripaada', 'Blaaze', 'Annupamaa', 'Kunal Ganjawala']","['Shankar', 'Hosimin']","['K. V. Anand', 'Sujatha Rangarajan', 'Vaali', 'Pa. Vijay', 'Kabilan']","['A. M. Rathnam', 'S.P.B. Charan']",https://subdl.com/s/subtitle/sd243457/boys-2003/english,
Nootrenbadhu,ta,"['Drama','Romance']",25-06-2011,121,U,30000000,70000000,Average,"['Siddharth', 'Priya Anand', 'Nithya Menen', 'Janaki Sabesh', 'Tanikella Bharani', 'Geetha', 'Lakshmi Ramakrishnan', 'Misha Ghoshal', 'Sricharan', 'Mouli']","['Sharreth', 'Usha Uthup']",['Jayendra'],"['Jayendra', 'D Suresh']","['Swaroop Reddy', 'C. Srikanth']",http://cinemasubtitles.com/subtitles/tamil-movie-cinema/180-Rules-Kidaiyathu-(2011)/83aada00-98bf-4b37-9de6-209df0c6c1c5,
Kadhalil Sodhappuvadhu Yeppadi,ta,"['Comedy','Romance']",17-02-2012,125,U,30000000,110000000,Hit,"['Siddharth', 'Amala Paul', 'Ravi Raghavendra', 'Sriranjini', 'Suresh', 'Surekha Vani', 'Arjunan Nandakumar', 'Vignesh', 'Balaji Venugopal', 'Bobby Simha', 'Dhanya Balakrishna', 'Pooja Ramachandran', 'Iswarya Menon', 'Gayathri Raguram']",['S. Thaman'],['Balaji Mohan'],['Balaji Mohan'],['Sasikanth Sivaji'],https://subdl.com/s/subtitle/sd9543/love-failure-kadhalil-sodhappuvadhu-yeppadi,
Udhayam Nh4,ta,"['Action','Thriller']",19-04-2013,155,UA,45000000,125000000,Hit,"['Siddharth', 'Ashrita Shetty', 'Kay Kay Menon', 'Divya Spandana']","['G. V. Prakash Kumar', 'Gaana Bala', 'Saindhavi Prakash']","['Vetrimaaran', 'Manimaran']","['Vetrimaaran', 'Vaali', 'Manimaran', 'Na. Muthu Kumar', 'Kabilan Vairamuthu']",[],https://subdl.com/s/subtitle/sd21476/udhayam-nh4/english,
Enakkul Oruvan,ta,['Thriller'],05-03-2015,136,U,50000000,110000000,Flop,"['Siddharth', 'Deepa Sannidhi', 'Srushti Dange', 'Adukalam Naren', 'John Vijay', 'Yoge Jappie', 'Pithamagan Mahadevan', 'Ajay Rathnam', 'Amit Bhargav', 'Vettri', 'Munishkanth', 'Supergood Subramani', 'Andreanne Nouyrigat']","['Santhosh Narayanan', 'Vishnu Govind', 'Sree Sankar', 'Pradeep Kumar']",['Prasad Ramar'],"['Pawan Kumar', 'Muthamil']",['C. V. Kumar'],https://subdl.com/s/subtitle/sd2737/enakkul-oruvan,
Sivappu Manjal Pachai,ta,"['Action','Thriller']",06-09-2019,140,U,65000000,180000000,Super Hit,"['Siddharth', 'Lijomol Jose', 'Dheepa Ramanujam', 'Madhusudhan Rao', 'Kashmira Pardesi', 'Prem Kumar', 'Nakkalites Dhanam']","['A M Rahmathulla', 'Haricharan', 'Anand Aravindakshan', 'Naresh Iyer', 'Shashaa Tirupati', 'Anitha Karthikeyan', 'Siddhu Kumar', 'Damayanti Barot', 'Jothi Pushpa', 'Dinesh Kumar']",['Sasi'],['Mohan Rajan'],"['Joseph Jaxson', 'Manoj Kumar Kalaimani', 'Ramesh P. Pillai']",https://subdl.com/s/subtitle/sd357040/sivappu-manjal-pachai,
Aruvam,ta,"['Action','Comedy','Horror']",11-10-2019,128,UA,70000000,130000000,Flop,"['Siddharth', 'Catherine Tresa', 'Sathish', 'Kabir Duhan Singh', 'Adukalam Naren', 'Manobala', 'Madhusudhan Rao', 'Mayilsamy', 'Elango Kumaravel', 'Poster Nandakumar', 'Sujatha Sivakumar', 'Gayathri Raguram']","['Yuvan Shankar Raja', 'S. Thaman', 'Roshini']",['Sai Shekhar'],"['Madhan Karky', 'Thamarai', 'Vijay Sagar']",['Deepa Iyer'],https://subdl.com/s/subtitle/sd379043/aruvam,
Mouna Guru,ta,"['Action','Thriller']",16-12-2011,153,U,15000000,90000000,Super Hit,"['Arulnithi', 'Iniya', 'John Vijay', 'Uma Riyaz Khan', 'Dinesh Ravi', 'Kaajal Pasupathi']",['S. Thaman'],['Santha Kumar'],['Santha Kumar'],['M. K. Thamizharasu'],https://subdl.com/s/subtitle/sd7237/mouna-guru,
Thagaraaru,ta,['Action'],06-12-2013,128,UA,15000000,80000000,Hit,"['Arulnithi', 'Shamna Kasim', 'Jayaprakash', 'Pawan', 'Sulile Kumar', 'Aadukalam Murugadoss']",['Dharan Kumar'],['Ganesh Vinayak'],['Ganesh Vinayak'],"['Dhayanidhi Alagiri', 'Vivek Rathnavelu']",https://subtitleshub.net/thagaraaru-english-srt-4308778/,
Oru Kanniyum Moonu Kalavaanikalum,ta,"['Comedy','Drama']",04-04-2014,134,U,22500000,50000000,Flop,"['Arulnithi', 'Bindu Madhavi', 'Ashrita Shetty', 'Bagavathi Perumal', 'Karthik Sabesh', 'Nassar', 'Jayaprakash', 'Manobala', 'Ravi Raghavendra', 'Sriranjini', 'Mohan Raman', 'Adukalam Naren', 'Crane Manohar', 'M. S. Bhaskar', 'V. S. Raghavan', 'Ilavarasu', 'Delhi Ganesh', 'Arul Dass', 'Pandu']",['Natarajan Sankaran'],['Chimbu Deven'],[],['Mu. Ka. Tamizharasu'],https://english-subtitles.org/16635/download/oru-kanniyum-moonu-kalavaanikalum.html,
Naalu Policeum Nalla Irundha Oorum,ta,['Comedy'],24-07-2015,110,U,30000000,30000000,Disaster,"['Arulnithi', 'Remya Nambeesan', 'Singampuli', 'Bagavathi Perumal', 'Rajkumar', 'A. Arunachalam', 'Yogi Babu']",['B. R. Rejin'],['N. J. Srikrishna'],['N. J. Srikrishna'],"['V. S. Rajkumar', 'P. Arumugakumar']",https://subdl.com/s/subtitle/sd10838/naalu-policeum-nalla-irundha-oorum,
K-13,ta,"['Action','Drama','Mystery']",03-05-2019,103,UA,30000000,35000000,Disaster,"['Arulnithi', 'Shraddha Srinath', 'Gayathrie Shankar', 'Yogi Babu', 'Vijay Kumar', 'Ramesh Thilak', 'Jangiri Madhumitha', 'Lizzie Antony']","['T. Udayakumar', 'Sam C S', 'Swagatha S. Krishnan', 'M. Saravanan Kumar', 'Renjith Venugopal', 'Nikhita Gandhi']",['Barath Neelakantan'],['Thamarai'],"['S P Sankar', 'Santha Priya', 'Kishore Sampath', 'Tesha Sree T', 'Sathish Kumar D']",https://subdl.com/s/subtitle/sd296808/k-13/english,
Trisha Illana Nayanthara,ta,['Comedy'],17-09-2015,130,A,30000000,180000000,Blockbuster,"['Anandhi', 'Manisha Yadav', 'Simran', 'VTV Ganesh', 'Yugi Sethu', 'Robo Shankar', 'Shanmugasundaram', 'G. Marimuthu', 'Jyothi Lakshmi', 'Lollu Sabha Manohar', 'R. Neelakantan', 'Baby Sathanya', 'Ray Paul', 'Baby Rakshana', 'Arya', 'Priya Anand']","['G. V. Prakash Kumar', 'Gaana Bala', 'Anthony Daasan', 'Saindhavi Prakash']",['Adhik Ravichandran'],"['Adhik Ravichandran', 'Na. Muthu Kumar']",['C. J. Jayakumar'],https://subdl.com/s/subtitle/sd5231/trisha-illana-nayanthara,
Pencil,ta,"['Mystery','Romance','Thriller']",13-05-2016,134,UA,25000000,50000000,Flop,"['Sri Divya', 'Shariq Hassan', 'Suja Varunee', 'Urvashi', 'Thirumurugan', 'VTV Ganesh', 'T. P. Gajendran', 'Abhishek Shankar', 'Ravi Prakash', 'Balaji Venugopal', 'Arunraja Kamaraj']",['G. V. Prakash Kumar'],['Mani Nagaraj'],['Mani Nagaraj'],['Ragavesh S P'],https://subdl.com/s/subtitle/sd89376/pencil,
Enakku Innoru Per Irukku,ta,"['Action','Comedy','Crime']",17-06-2016,132,UA,30000000,110000000,Hit,"['Anandhi', 'Nirosha', 'Saravanan', 'Charle', 'Karunas', 'Yogi Babu', 'VTV Ganesh', 'Rajendran', 'Swaminathan', 'Lollu Sabha Manohar']","['G. V. Prakash Kumar', 'Vishnu Govind', 'Sree Sankar', 'Arun Seenu']",['Sam Anton'],"['Sam Anton', 'Na. Muthu Kumar']","['Subaskaran Allirajah', 'S Prem']",https://subdl.com/s/subtitle/sd21775/enakku-innoru-per-irukku,
Kadavul Irukaan Kumaru,ta,['Comedy'],18-11-2016,138,U,40000000,100000000,Average,"['Nikki Galrani', 'Anandhi', 'Balaji Patturaj', 'Prakash Raj', 'Rajendran', 'Manobala', 'Robo Shankar', 'Singampuli', 'Urvashi', 'M. S. Bhaskar', 'Jiiva', 'Mandy Takhar', 'Udhayabanu Mageswaran']",['G. V. Prakash Kumar'],['M. Rajesh'],['M. Rajesh'],"['T. Siva', 'R. Saravana Kumar']",https://subdl.com/s/subtitle/sd5118/kadavul-irukaan-kumaru-2016,
Bruce Lee,ta,"['Action','Comedy']",17-03-2017,125,U,40000000,80000000,Flop,"['Kriti Kharbanda', 'Balasaravanan', 'Munishkanth', 'Rajendran', 'Mansoor Ali Khan', 'Anandaraj', 'Aathma Patrick']",['G. V. Prakash Kumar'],['Prashanth Pandiraj'],['Prashanth Pandiraj'],"['P. Ravichandran', 'G Vittal Kumar']",https://subdl.com/s/subtitle/sd16090/bruce-lee,
Sema,ta,"['Comedy','Drama']",25-05-2018,123,U,45000000,80000000,Flop,"['Arthana Binu', 'Sujatha Sivakumar', 'Yogi Babu', 'Mansoor Ali Khan', 'Kovai Sarala', 'Deepa Shankar', 'Gayatri Rema']","['G. V. Prakash Kumar', 'V Shrihari']",['Vallikanth'],['Pandiraj'],"['Vivek Anand', 'P. Ravichandran']",https://www.opensubtitles.com/ab/subtitles/sema-2018-720p-hd-avc-5-4gb,
Sarvam Thaala Mayam,ta,"['Drama','Musical']",01-02-2019,131,U,60000000,110000000,Average,"['Nedumudi Venu', 'Aparna Balamurali', 'Vineeth Radhakrishnan', 'Elango Kumaravel', 'Dhivyadharshini', 'Shanta Dhananjayan', 'G. Marimuthu', 'Bala Singh', 'Sumesh', 'Ravi Prakash', 'Karthik', 'Krish Haran', 'Sikkil Gurucharan']","['A. R. Rahman', 'G. V. Prakash Kumar', 'Vijay Rathinam', 'Thierry Delors', 'Anthony Daasan', 'Durga Prasad', 'Haricharan', 'Chinmayi Sripaada', 'Sriram Parthasarathy', 'Sathyaprakash Dharmar', 'Arjun Chandy', 'Bamba Bakya', 'Bombay Jayashri']","['Rajiv Menon', 'Vijay Balaji']","['Madhan Karky', 'Na. Muthu Kumar']","['Latha Kurien Rajeev', 'Franck Priot']",https://www.opensubtitles.org/en/subtitles/7676355/sarvam-thaala-mayam-en,
Kuppathu Raja,ta,"['Comedy','Drama']",05-04-2019,127,UA,70000000,110000000,Flop,"['Parthiban', 'Palak Lalwani', 'Poonam Bajwa', 'Yogi Babu', 'M. S. Bhaskar', 'R. N. R. Manohar', 'Jangiri Madhumitha', 'Aravind Akash', 'Ajay Raj', 'Rahul Thatha']",['G. V. Prakash Kumar'],['Baba Baskar'],"['Karunakaran', 'Logan']","['Siraj', 'Karnaraajaa', 'Padur Ramesh', 'Saravanan .M', 'Saravanan .T']",https://www.subtitledb.org/subtitle/kuppathu-raja,
100% Kadhal,ta,"['Comedy','Drama','Romance']",04-10-2019,151,U,80000000,75000000,Disaster,"['Shalini Pandey', 'Nassar', 'Jayachitra', 'Rekha', 'Thalaivasal Vijay', 'Thambi Ramaiah', 'Livingston', 'Sathish', 'Ambika', 'Yogi Babu']","['G. V. Prakash Kumar', 'Vijay Prakash', 'Harini', 'Suchith Suresan']","['Sukumar', 'M. M. Chandramouli']","['Mohan Rajan', 'Anthony Bhagyaraj']","['Natasha Madhalam', 'Raj Patel']",https://www.opensubtitles.org/en/subtitles/8097826/100-kadhal-en,
Daas,ta,"['Action','Romance']",01-01-2005,163,U,35000000,72500000,Flop,"['Jayam Ravi', 'Renuka Menon', 'Vadivelu', 'Adithya Menon', 'Monica', 'Shanmugarajan', 'Abhinay', 'Salim Ghouse', 'Seetha', 'Livingston', 'Ragasiya', 'Nizhalgal Ravi', 'Pithamagan Mahadevan', 'Fefsi Vijayan', 'Tharika', 'Nirosha', 'Singamuthu']","['Shankar Mahadevan', 'Yuvan Shankar Raja', 'Sadhana Sargam', 'Shyam Sundar Sengupta', 'Sujatha Mohan', 'Shreya Ghoshal', 'Mahalakshmi Iyer', 'Hariharan', 'Karthik', 'Kay Kay']","['Venkat Prabhu', 'Babu Yogeswaran']","['Pa. Vijay', 'Yugabharathi', 'Viveka']","['G. Venugopal', 'V. Swaminathan', 'K. Muralidharan']",https://subdl.com/s/subtitle/sd57359/daas,
Idhaya Thirudan,ta,['Romance'],09-02-2006,163,U,42000000,61500000,Disaster,"['Jayam Ravi', 'Kamna Jethmalani', 'Prakash Raj', 'Santhanam', 'Nassar', 'Neelima Rani', 'Ramesh Khanna', 'Madhan Bob', 'G. Gnanasambandam', 'Jyothirmayi', 'Kaajal Pasupathi']",['Bharathwaj'],"['Saran', 'K. Balachander']",[],[],https://isubtitles.unblocknow.cyou/idhaya-thirudan/english-subtitles/688069,
Unakkum Enakkum,ta,['Romance'],28-07-2006,178,U,50000000,270000000,Blockbuster,"['Jayam Ravi', 'Trisha Krishnan', 'Prabhu Ganesan', 'K. Bhagyaraj', 'Geetha', 'Richa Pallod', 'Manivannan', 'Santhanam', 'Tejashree', 'Cochin Haneefa', 'Kalabhavan Mani']",['Devi Sri Prasad'],['Mohan Raja'],"['M. S. Raju', 'Veeru Potla', 'Kabilan']","['Editor Mohan', 'M. S. Raju']",https://subdl.com/s/subtitle/sd28577/something-something-unakkum-enakkum,
Deepavali,ta,"['Action','Romance']",09-02-2007,152,UA,40000000,147500000,Hit,"['Jayam Ravi', 'Bhavana', 'Raghuvaran', 'Vijayakumar', 'Lal', 'Cochin Haneefa', 'Soori', 'Bose Venkat', 'Devadarshini', 'Robo Shankar', 'Meenal', 'Besant Ravi']","['Yuvan Shankar Raja', 'Vijay Yesudas', 'Anuradha Sriram', 'Haricharan', 'Shweta Mohan', 'Madhushree', 'Kay Kay', 'Maya', 'Raju Krishnamoorthy']",['Ezhil'],"['N. Linguswamy', 'Ezhil', 'S. D. Vijay Milton', 'Na. Muthu Kumar', 'Yugabharathi', 'Kabilan']",['N. Subash Chandra Bose'],https://isubtitles.proxybit.monster/deepavali/english-subtitles/511920,
Santosh Subramaniam,ta,"['Comedy','Romance']",11-04-2008,177,U,60000000,334000000,Blockbuster,"['Jayam Ravi', ""Genelia D'Souza"", 'Prakash Raj', 'Sayaji Shinde', 'Geetha', 'Santhanam', 'Premji Amaran', 'Srinath', 'Sathyan Sivakumar', 'Kausalya', 'Kirat Bhattal', 'M. S. Bhaskar', 'Sadagoppan Ramesh', 'Vijayakumar', 'Satya Krishnan', 'Neelima Rani', 'Manobala', 'Anu Hasan']",['Devi Sri Prasad'],"['Mohan Raja', 'Bhaskar']",['Na. Muthu Kumar'],"['Kalpathi S Aghoram', 'Kalpathi S Ganesh', 'Kalpathi S Suresh']",https://subdl.com/s/subtitle/sd21553/santhosh-subramaniam,
Dhaam Dhoom,ta,"['Action','Drama','Thriller']",28-08-2008,150,UA,70000000,154500000,Average,"['Jayam Ravi', 'Kangana Ranaut', 'Jayaram', 'Raai Laxmi', 'Mariya Kozhevnikova', 'Anu Hasan', 'Srinath', 'Janaki Sabesh', 'Bose Venkat', 'Chetan', 'Sai Pallavi']","['Kailash Kher', 'Harris Jayaraj', 'Harish Raghavendra', 'Sujatha Mohan', 'Sayanora  Philip', 'Haricharan', 'Suchitra', 'Krish', 'Bombay Jayashri', 'Benny Dayal']",['Jeeva'],"['S. Ramakrishnan', 'Robert King', 'Pa. Vijay', 'Na. Muthu Kumar']","['Sunanda Murali Manohar', 'Ian Dray']",https://subdl.com/s/subtitle/sd13651/dhaam-dhoom/english,
Peranmai,ta,"['Action','Adventure','Drama']",16-10-2009,150,UA,80000000,250000000,Super Hit,"['Jayam Ravi', 'Sai Dhanshika', 'Saranya Nag ', 'Roland Kickinger', 'Vasundhara Kashyap', 'Vadivelu', 'Varsha Ashwathi', 'Liyasree', 'Urvashi', 'Ponvannan', 'Trotsky Marudu', 'O. A. K. Sundar']",['Vidyasagar'],['S. P. Jananathan'],"['S. P. Jananathan', 'N. Kalyanakrishnan']",['K. Karunamoorthy'],https://indexsubtitle.com/download/peranmai/719487,
Thillalangadi,ta,"['Action','Comedy']",23-07-2010,181,UA,100000000,320000000,Hit,"['Jayam Ravi', 'Tamanna Bhatia', 'Shaam', 'Vadivelu', 'Prabhu Ganesan', 'Santhanam', 'Vijayalakshmi', 'Sanchita Shetty', 'Krishnakumar Ramakumar', 'Suhasini Maniratnam', 'Radha Ravi', 'Mansoor Ali Khan', 'Livingston', 'Manivannan', 'Sathyan Sivakumar', 'Nalini', 'Mayilsamy', 'John Vijay', 'Kadhal Thandapani', 'Manobala', 'Yogi Babu', 'Chandra Lakshman', 'Latha Rao', 'Krishna Kumar', 'Jayaprakash', 'Lakshmi', 'L. Raja']","['Yuvan Shankar Raja', 'S. Thaman']",['Mohan Raja'],"['Vakkantham Vamsi', 'Na. Muthu Kumar', 'Viveka']",[],https://subdl.com/s/subtitle/sd373387/thillalangadi,
Engeyum Kadhal,ta,['Romance'],06-05-2011,125,U,80000000,189000000,Flop,"['Jayam Ravi', 'Hansika Motwani', 'Suman Talwar', 'Karl E. Landler', 'Manoj Pahwa', 'Marion Arnaud', 'Uma Padmanabhan', 'Prakash Raj', 'Prabhu Deva']",['Harris Jayaraj'],"['Prabhu Deva', 'Ravi Chakravathy']","['A. C. Mugil', 'Na. Muthu Kumar']","['Kalpathi S Aghoram', 'Kalpathi S Ganesh', 'Kalpathi S Suresh', 'Kalanithi Maran']",https://subdl.com/s/subtitle/sd12035/engeyum-kadhal,
Aadhi Bhagavan,ta,"['Action','Crime','Thriller']",22-02-2013,157,A,75000000,175000000,Flop,"['Jayam Ravi', 'Neetu Chandra', 'Sudha Chandran', 'Saiju Kurup', 'Manel Soler', 'Babu Antony', 'Sakshi Shivananda']","['Yuvan Shankar Raja', 'Shweta Pandit', 'Sharib Sabri']",['Ameer'],[],['J Anbalazhagan'],https://subdl.com/s/subtitle/sd6872/aadhi-bhagavan,
Nimirndhu Nil,ta,"['Action','Drama']",07-03-2014,152,U,100000000,225000000,Average,"['Jayam Ravi', 'Amala Paul', 'R. Sarathkumar', 'Ragini Dwivedi', 'Anil Murali', 'Soori', 'Nassar', 'Chitra Lakshmanan', 'Thambi Ramaiah', 'Subbu Panchu', 'Rethika Srinivas', 'Ahuti Prasad', 'Badava Gopi', 'Latha Rao', 'Sriranjini', 'Parvatii Nair', 'Namo Narayanan', 'G. Gnanasambandam', 'Gobinath Chandran', 'G. Marimuthu', 'Andrea', 'Angela', 'Raveena Ravi']","['G. V. Prakash Kumar', 'Gaana Bala']",['Samuthirakani'],"['M. Jeevan', 'Madhan Karky', 'Samuthirakani', 'Kabilan']","['K. S. Sreenivasan', 'K. S. Sivaraman']",https://subtitleshub.net/nimirndhu-nil-english-srt-4360037/,
Sakalakala Vallavan,ta,"['Action','Comedy']",31-07-2015,150,U,100000000,191500000,Flop,"['Jayam Ravi', 'Trisha Krishnan', 'Anjali', 'Prabhu Ganesan', 'Soori', 'Vivek', 'Rajendran', 'Shamna Kasim', 'Yogi Babu', 'Kumki Ashwin', 'Sharmila Thapa']",['S. Thaman'],['Suraj'],"['Suraj', 'Na. Muthu Kumar']",[],https://www.subtitledb.org/subtitle/sakalakala-vallavan,
Bhooloham,ta,['Action'],24-12-2015,143,U,120000000,210000000,Flop,"['Jayam Ravi', 'Trisha Krishnan', 'Prakash Raj', 'Narayan Lucky', 'Nathan Jones', 'Ponvannan', 'Shanmugarajan', 'Arpit Ranka', 'Ravi Mariya', 'Chaams']",['Srikanth Deva'],['N. Kalyanakrishnan'],"['S. P. Jananathan', 'N. Kalyanakrishnan']",['V. Ravichandran'],https://subdl.com/s/subtitle/sd10233/bhooloham,
Vanamagan,ta,"['Action','Adventure']",23-06-2017,141,U,160000000,190000000,Flop,"['Jayam Ravi', 'Sayesha Saigal', 'Thambi Ramaiah', 'Prakash Raj', 'Vela Ramamoorthy', 'Ramya Subramanian', 'Sanjay Bharathi', 'Varun', 'Shanmugarajan', 'Thalaivasal Vijay']","['Harris Jayaraj', 'M. R. Rajakrishnan']",['A. L. Vijay'],['A. L. Vijay'],"['A. L. Azhagappan', 'S M Rajkumar']",https://subdl.com/s/subtitle/sd85809/vanamagan,
Comali,ta,['Comedy'],15-08-2019,143,U,180000000,650000000,Blockbuster,"['Jayam Ravi', 'Kajal Agarwal', 'Samyuktha Hegde', 'Yogi Babu', 'Kavita Radheshyam', 'Shah Ra', 'Bijili Ramesh', 'Adukalam Naren', 'Praveena', 'Vinodhini Vaidyanathan', 'Ponnambalam', 'Varun']","['HipHop Tamizha Adhi', 'HipHop Tamizha Jeeva', 'Sanjith Hegde']",['Pradeep Ranganathan'],['Kabilan Vairamuthu'],"['K. E. Gnanavelraja', 'Dr. Ishari. K. Ganesh']",https://subdl.com/s/subtitle/sd346212/comali,
Unnodu Ka,ta,"['Comedy','Drama','Romance']",13-05-2016,144,U,12500000,30000000,Flop,"['Aari Arjuna', 'Maya', 'Prabhu Ganesan', 'Urvashi', 'Balasaravanan', 'Misha Ghoshal', 'Manobala', 'Mansoor Ali Khan', 'Subbu Panchu', 'Chaams', 'M. S. Bhaskar']",['C. Sathya'],['R. K.'],['Abirami Ramanathan'],[],https://subtitlist.com/subtitle/unnodu-ka/english/1527172,
Nagesh Thiraiyarangam,ta,['Horror'],16-02-2018,128,UA,22500000,60000000,Flop,"['Aari Arjuna', 'Ashna Zaveri', 'Masoom Shankar', 'Kaali Venkat', 'Latha Sethupathi', 'Sithara', 'Abhilash', 'Athulya Ravi', 'Manobala', 'Chitra Lakshmanan', 'Ramachandran Durairaj', 'Madhan Bob', 'Anil Murali', 'Florent Pereira', 'Swaminathan', 'Muthu Raman', 'Siva Balan', 'Risha', 'P. V. Chandramouli', 'Sonam Singh', 'Raveena']","['Srikanth Deva', 'Udhaya Kumar']",['Mohamad Issack'],['Mohamad Issack'],"['Rajendra M Rajan', 'Punitha Rajan']",https://www.opensubtitles.org/en/subtitles/7315126/nagesh-thiraiyarangam-en,
Padayappa,ta,"['Action','Comedy','Drama']",10-04-1999,181,U,40000000,600000000,Blockbuster,"['Sivaji Ganesan', 'Rajinikanth', 'Ramya Krishnan', 'Soundarya', 'Lakshmi', 'Sithara', 'Radha Ravi', 'Nassar', 'Manivannan', 'Senthil', 'Abbas', 'Preetha Vijayakumar', 'Anu Mohan', 'Ramesh Khanna', 'Vadivukarasi', 'Sathyapriya', 'Mansoor Ali Khan', 'Prakash Raj', 'Vasu Vikram', 'Raja Ravindra', 'Lavanya', 'Mohan Raman', 'Ravi Raghavendra', 'Kovai Senthil', 'Robo Shankar', 'Mahendran']","['A. R. Rahman', 'Mano', 'S. P. Balasubramaniam', 'Srinivas', 'Palghat Sriram', 'Harini', 'Nithyasree Mahadevan', 'Febi Mani', 'Savitha Reddy']",['K. S. Ravikumar'],['Vairamuthu'],"['H. Vittal Prasad', 'P.L. Thenappan', 'K. Sathya Narayana', 'M. V. Krishna Rao']",https://subdl.com/s/subtitle/sd19411/padaiyappa,
Baba,ta,"['Action','Drama','Fantasy']",15-08-2002,179,U,6500000,400000,Flop,"['Rajinikanth', 'Manisha Koirala', 'Vijayakumar', 'Karunas', 'Goundamani', 'Sanghavi', 'Amrish Puri', 'Ashish Vidhyarthi', 'Sayaji Shinde', 'Riyaz Khan', 'Vaishnavi', 'Sujatha', 'N. Viswanathan', 'M. N. Nambiar', 'Seema', 'Santhoshi', 'Kitty', 'Deepa Venkat', 'Raghava Lawrence', 'Ramya Krishnan', 'Nassar', 'Prabhu Deva', 'Radha Ravi', 'Sarath Babu']",['A. R. Rahman'],['Suresh Krishna'],['Balakumaran'],[],https://isubtitles.123unblock.work/baba/english-subtitles/632486?__cf_chl_jschl_tk__=0272b70953c2af12c3d743b21dacf1b5113fe01c-1620230231-0-AR6BacmRnk1_IoDyhLAkq1WFbcI5ZPyY_iOfN4yL6sulLOuoGsoQl4mXd9x62WRz-L4GccvWpLmmMeObz2L3XrvkoUzbM-pfK38juSF-gMZrmTNKjXuECIhOqBQXjYKqh0ZoqRdK0Z30LcubjD1Vxjy4P7Ivs4_9K9cd70U0s8GC6H4wryLP9tTMnZTafvIuYEcdk9lRATwr4hY9GNTqiuzL8if6aifvtW1qC3oBR_4RuAECOCz46_54SWXzEZgkHwrhToVZhw1CvCgsE_3xib9P1oidc8pSgJ0WkzMrc99gWBoPxlgAH3Kbh9A6fsylb-D122vBvzhcaumzNU_isNA9IHwa7bwL7OeDD9bicx33paLPC7SFWnZhNcJjeDG5VWddIrRwmboWhT1BlTwI25Bi_WEEUXNCPsElkpy0tjHBbzANdLwfJGEL1sDuipn9EA,
Darbar,ta,"['Action','Thriller']",09-01-2020,159,UA,2000000000,2478000000,Flop,"['Rajinikanth', 'Nayanthara', 'Sunil Shetty', 'Nivetha Thomas', 'Yogi Babu', 'Nawab Shah', 'Prateik Babbar', 'Dalip Tahil', 'Sriman', 'Jatin Sarna', 'Manasvi Kottachi', 'Mirabel Stuart']","['S. P. Balasubramaniam', 'Anirudh Ravichander', 'G. Suren', 'Shakthisree Gopalan', 'Arjun Chandy', 'Nakash Aziz', 'Yogi B']",['A.R. Murugadoss'],"['Pa. Vijay', 'Vivek']","['Subaskaran Allirajah', 'Nalini Rathnam', 'Chandanraj Parayan', 'Vishal Saroye']",https://moviesubtitlesrt.com/tamil-movies/darbar-2020-english-subtitles-download/#google_vignette,
Muthu,ta,"['Action','Comedy','Drama']",23-10-1995,132,U,100000000,210000000,Blockbuster,"['Rajinikanth', 'Meena', 'Sarath Babu', 'Radha Ravi', 'Senthil', 'Vadivelu', 'Jayabharathi', 'Subhashri', 'Ponnambalam', 'Vichitra', 'Raghuvaran', 'Prabhakar', 'Ganthimathi', 'Pandu', 'Kumarimuthu', 'Harikumar']","['A. R. Rahman', 'Mano', 'S. P. Balasubramaniam', 'G. V. Prakash Kumar', 'Udit Narayan', 'K. S. Chithra', 'Sujatha Mohan', 'Hariharan', 'Ganga Sitharasu', 'Kalyani Menon', 'Febi Mani']","['Priyadarshan', 'K. S. Ravikumar']","['Vairamuthu', 'P. K. Mishra']","['Rajam Balachandar', 'Pushpa Kandaswamy']",https://subdl.com/s/subtitle/sd54021/muthu/english,
